object_id,text,text_type,label,ai_model
sosmed_d7a5770d,"mana 19 juta lapangan pekerjaan dan 300 fk di seluruh indonesia itu??? 100 hari pertama kerja yang dilakukan baru proker MBG yang tidak G itu, yang RAB nya jelek &amp; efisiensi anggaran. pusing nyari anggaran tapi kok malah bikin kabinet makin gendut☄🔥 omon-omon-omon-omon-omon.",social_media_comment,0,human
sosmed_d7a5770d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d7a5770d],social_media_comment,1,ChatGPT
sosmed_d7a5770d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d7a5770d],social_media_comment,1,Claude
sosmed_d7a5770d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d7a5770d],social_media_comment,1,Gemini
sosmed_66d224cd,Tadi bersama keluarga besar KAHMI kami berdiskusi bagaimana melihat Indonesia lima tahun ke depan setelah 100 hari kerja Kabinet Merah Putih.,social_media_comment,0,human
sosmed_66d224cd,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_66d224cd],social_media_comment,1,ChatGPT
sosmed_66d224cd,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_66d224cd],social_media_comment,1,Claude
sosmed_66d224cd,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_66d224cd],social_media_comment,1,Gemini
sosmed_319db363,"Presiden RI Jenderal TNI (Purn.) H. Prabowo Subianto memberikan apresiasi kepada Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, Menteri Perhubungan Dudy Purwagandhi, dan Panglima TNI Jenderal TNI H. Agus Subiyanto, S.E.,",social_media_comment,0,human
sosmed_319db363,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_319db363],social_media_comment,1,ChatGPT
sosmed_319db363,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_319db363],social_media_comment,1,Claude
sosmed_319db363,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_319db363],social_media_comment,1,Gemini
sosmed_d7f8b558,"Pa ekonomi semua lagi pada turun, sedangkan bapa mau ketatin pajak dengan kondisi rakyat kecil yang seperti ini pa?, semua orang banyak yang di PHK UMKM pada ngeluh sepi karna pembeli nya gak tau kemana, perputaran nya gak normal dibawah, coba deh pa lebihterjun kebawah",social_media_comment,0,human
sosmed_d7f8b558,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d7f8b558],social_media_comment,1,ChatGPT
sosmed_d7f8b558,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d7f8b558],social_media_comment,1,Claude
sosmed_d7f8b558,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d7f8b558],social_media_comment,1,Gemini
sosmed_9a280a86,Saya memohon dengan sangat kepada Bapak Presiden untuk dapat memastikan proses pengadilan yang dijalani Tom Lembong berjalan tanpa intervensi pihak manapun terhadap para hakim.,social_media_comment,0,human
sosmed_9a280a86,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_9a280a86],social_media_comment,1,ChatGPT
sosmed_9a280a86,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_9a280a86],social_media_comment,1,Claude
sosmed_9a280a86,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_9a280a86],social_media_comment,1,Gemini
sosmed_3a705836,Seperti yg sudah diprediksikan oleh banyak pengamat aplikator tidak akan melaksanakannya walau nanti ada aturan dr pemerintah sebaiknya pemerintah dapat mengawasi ini,social_media_comment,0,human
sosmed_3a705836,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3a705836],social_media_comment,1,ChatGPT
sosmed_3a705836,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3a705836],social_media_comment,1,Claude
sosmed_3a705836,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3a705836],social_media_comment,1,Gemini
sosmed_957e5fff,Gimana gak banjir kalau begini??,social_media_comment,0,human
sosmed_957e5fff,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_957e5fff],social_media_comment,1,ChatGPT
sosmed_957e5fff,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_957e5fff],social_media_comment,1,Claude
sosmed_957e5fff,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_957e5fff],social_media_comment,1,Gemini
sosmed_26efb5cc,"Pro tkdn lha, adanya tkdn bisa maksa investor buat komitmen jualan di sini Buka lapangan lerja baru juga emang pemerintah bisa di andelin buka lapangan kerja? Ngga",social_media_comment,0,human
sosmed_26efb5cc,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_26efb5cc],social_media_comment,1,ChatGPT
sosmed_26efb5cc,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_26efb5cc],social_media_comment,1,Claude
sosmed_26efb5cc,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_26efb5cc],social_media_comment,1,Gemini
sosmed_0d16e70b,rate kualitas tanggapan prabowo tentang isu terkini dari 1-10,social_media_comment,0,human
sosmed_0d16e70b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_0d16e70b],social_media_comment,1,ChatGPT
sosmed_0d16e70b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_0d16e70b],social_media_comment,1,Claude
sosmed_0d16e70b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_0d16e70b],social_media_comment,1,Gemini
sosmed_70fbf27b,"Setelah gua pikir-pikir Kabinet Merah Putih itu isinya mayoritas manchild yang dikit-dikit baper, tantrum, kebijakannya berdasarkan cemburu-cemburuan aja ya. Kayk anak kecil gak dikasih mainan terus giliran dapet mainannya langsung sok-sokan",social_media_comment,0,human
sosmed_70fbf27b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_70fbf27b],social_media_comment,1,ChatGPT
sosmed_70fbf27b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_70fbf27b],social_media_comment,1,Claude
sosmed_70fbf27b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_70fbf27b],social_media_comment,1,Gemini
sosmed_979e832e,.. kita SANGAT SETUJU DAN MENDUKUNG SEPENUHNYA dengan gebrakan Presiden yang melakukan 'bersih-bersih'.. 👍🏼. Tapi kita harapkan bersih² itu tidak dilatarbelakangi kepentingan politik dan tanpa pandang bulu. cc:,social_media_comment,0,human
sosmed_979e832e,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_979e832e],social_media_comment,1,ChatGPT
sosmed_979e832e,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_979e832e],social_media_comment,1,Claude
sosmed_979e832e,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_979e832e],social_media_comment,1,Gemini
sosmed_79917cc8,"MEMANG KACAU MENTAL2 PEJABAT DI NEGERI INI... TUGU PENYU DARI KARDUS SEHARGA 15 MILYAR... SUDAH GILA PEJABAT PEMDA SUKABUMI!!. KALAU TAK ADA HUKUMAN MATI UNTUK KORUPTOR, KORUPSI GAK AKAN HABIS.. MALAH TAMBAH GILA!",social_media_comment,0,human
sosmed_79917cc8,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_79917cc8],social_media_comment,1,ChatGPT
sosmed_79917cc8,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_79917cc8],social_media_comment,1,Claude
sosmed_79917cc8,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_79917cc8],social_media_comment,1,Gemini
sosmed_c30a6d91,"100 hari kerja presiden Prabowo, membangun Indonesia yang lebih maju",social_media_comment,0,human
sosmed_c30a6d91,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_c30a6d91],social_media_comment,1,ChatGPT
sosmed_c30a6d91,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_c30a6d91],social_media_comment,1,Claude
sosmed_c30a6d91,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_c30a6d91],social_media_comment,1,Gemini
sosmed_7bf9bd87,Bila Presiden Prabowo tidak hanya omon-omon saja para-para pelaku korupsi dengan mudah bisa ditindak sesuai hukum dan hartanya dikembalikan kepada negara,social_media_comment,0,human
sosmed_7bf9bd87,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7bf9bd87],social_media_comment,1,ChatGPT
sosmed_7bf9bd87,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7bf9bd87],social_media_comment,1,Claude
sosmed_7bf9bd87,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7bf9bd87],social_media_comment,1,Gemini
sosmed_383b31fa,"video hoax yg tidak jelas : yg sedang bicara tidak jelas, yg diajak bicara juga tidak jelas,.",social_media_comment,0,human
sosmed_383b31fa,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_383b31fa],social_media_comment,1,ChatGPT
sosmed_383b31fa,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_383b31fa],social_media_comment,1,Claude
sosmed_383b31fa,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_383b31fa],social_media_comment,1,Gemini
sosmed_99902867,ndut liat udh di guardian ndut reputasi kepemimpinan dan rezim lu sangat buruk di mata semua orang ndut,social_media_comment,0,human
sosmed_99902867,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_99902867],social_media_comment,1,ChatGPT
sosmed_99902867,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_99902867],social_media_comment,1,Claude
sosmed_99902867,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_99902867],social_media_comment,1,Gemini
sosmed_5a836fa3,"Presiden Prabowo baru menjabat 100 hari lebih, eh ini udah mikir periode ke 2, makan tuh joget oke gas oke gas 😂",social_media_comment,0,human
sosmed_5a836fa3,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5a836fa3],social_media_comment,1,ChatGPT
sosmed_5a836fa3,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5a836fa3],social_media_comment,1,Claude
sosmed_5a836fa3,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5a836fa3],social_media_comment,1,Gemini
sosmed_c288bcce,"Ayo pak, ini sudah mengarah ke banyak penjuru budidaya, kita digempur dan berjuang sendiri, pemerintah selama ini hanya gencar dengan pajak, tp tidak gencar dalam memudahkan rakyat, semoga bapak bisa memberikan solusi, (Hukum mati para korupsi)",social_media_comment,0,human
sosmed_c288bcce,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_c288bcce],social_media_comment,1,ChatGPT
sosmed_c288bcce,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_c288bcce],social_media_comment,1,Claude
sosmed_c288bcce,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_c288bcce],social_media_comment,1,Gemini
sosmed_f801a3b1,"""Pemerintah wajib buka lapangan kerja"" Lapangan kerja justru bisa ada kalau pemerintah dan negara lepas tangan dari pasar dan ekonomi, disediakan pelaku ekonomi dan swasta, bukan malah merusak pasar dgn mengada-adakan lapangan kerja. Ini pemikiran yg menyerupai Keynesianisme...",social_media_comment,0,human
sosmed_f801a3b1,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f801a3b1],social_media_comment,1,ChatGPT
sosmed_f801a3b1,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f801a3b1],social_media_comment,1,Claude
sosmed_f801a3b1,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f801a3b1],social_media_comment,1,Gemini
sosmed_bc91dd0e,"Sudah Lewat 100 Hari, Program Prioritas Presiden Prabowo Konsisten Sesuai Pidato Perdananya",social_media_comment,0,human
sosmed_bc91dd0e,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_bc91dd0e],social_media_comment,1,ChatGPT
sosmed_bc91dd0e,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_bc91dd0e],social_media_comment,1,Claude
sosmed_bc91dd0e,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_bc91dd0e],social_media_comment,1,Gemini
sosmed_edf3c542,"Kami rakyat Indonesia sudah tidak punya rasa percaya sekecil apapun terhadap pemerintahan Indonesia saat ini. Kemarin kami percaya bahkan mendukung 02 sepenuhnya tapi setelah duduk disinggasana kekuasaan arah kebijakannya tidak pro rakyat, sebagai rakyat kami hilang respect.",social_media_comment,0,human
sosmed_edf3c542,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_edf3c542],social_media_comment,1,ChatGPT
sosmed_edf3c542,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_edf3c542],social_media_comment,1,Claude
sosmed_edf3c542,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_edf3c542],social_media_comment,1,Gemini
sosmed_b259780c,Iya tuh bos dahnil tolong tegur dengan keras menteri-menteri peninggalan Jokowi sengaja buat gaduh supaya Gibran cepat naik jadi presiden. Makanya Prabowo perlu Bu Megawati supaya mengawal pemerintahan Prabowo sampai 2029. Bos jangan dibiarkan anak buah Jokowi bikin blunder lagi,social_media_comment,0,human
sosmed_b259780c,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_b259780c],social_media_comment,1,ChatGPT
sosmed_b259780c,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_b259780c],social_media_comment,1,Claude
sosmed_b259780c,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_b259780c],social_media_comment,1,Gemini
sosmed_f85f816b,"Sdh 100 hari lebih , baru dalam tahap evaluasi hal paling dasar .. Koordinasi komunikasi antar kabinet.. LPG hal yang menyangkut hajat hidup orang banyak tidak dimasukkan dalam rapat kabinet ?",social_media_comment,0,human
sosmed_f85f816b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f85f816b],social_media_comment,1,ChatGPT
sosmed_f85f816b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f85f816b],social_media_comment,1,Claude
sosmed_f85f816b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f85f816b],social_media_comment,1,Gemini
sosmed_ad7e3488,Iya makanya survei hasilnya kepuasan 80% kinerja 100 hari presiden wapres,social_media_comment,0,human
sosmed_ad7e3488,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ad7e3488],social_media_comment,1,ChatGPT
sosmed_ad7e3488,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ad7e3488],social_media_comment,1,Claude
sosmed_ad7e3488,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ad7e3488],social_media_comment,1,Gemini
sosmed_7b08b260,"coba sebutkan apa sistem ekonomi, pemerintahan &amp; kurikulum pendidikan yang terbaik bagi Indonesia untuk mengejar ketertinggalan dari negara - negara maju &amp; sejahtera ?",social_media_comment,0,human
sosmed_7b08b260,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7b08b260],social_media_comment,1,ChatGPT
sosmed_7b08b260,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7b08b260],social_media_comment,1,Claude
sosmed_7b08b260,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7b08b260],social_media_comment,1,Gemini
sosmed_223243af,Presiden Prabowo dan Ray Dalio dari dunia ekonomi membahas langkah konkrit untuk Ekonomi Kokoh dan sinergi usaha,social_media_comment,0,human
sosmed_223243af,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_223243af],social_media_comment,1,ChatGPT
sosmed_223243af,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_223243af],social_media_comment,1,Claude
sosmed_223243af,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_223243af],social_media_comment,1,Gemini
sosmed_91859863,kalau bisa mengalihkan dr isu yg lagi hot mungkin saja layak dpt rewards 👍,social_media_comment,0,human
sosmed_91859863,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_91859863],social_media_comment,1,ChatGPT
sosmed_91859863,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_91859863],social_media_comment,1,Claude
sosmed_91859863,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_91859863],social_media_comment,1,Gemini
sosmed_cb48ea59,"PMI ilegal, begitu kena batunya minta bantuan pemerintah... 🤣🤣 pemerintahnya goblok lagi... senengnya pencitraan..",social_media_comment,0,human
sosmed_cb48ea59,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_cb48ea59],social_media_comment,1,ChatGPT
sosmed_cb48ea59,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_cb48ea59],social_media_comment,1,Claude
sosmed_cb48ea59,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_cb48ea59],social_media_comment,1,Gemini
sosmed_a639161a,Solusi hunian aman dari banjir kini lebih dekat dengan program Prabowo,social_media_comment,0,human
sosmed_a639161a,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_a639161a],social_media_comment,1,ChatGPT
sosmed_a639161a,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_a639161a],social_media_comment,1,Claude
sosmed_a639161a,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_a639161a],social_media_comment,1,Gemini
sosmed_3583c2d4,"Kita smua ini sering dibodohi sm pemimpin negeri, pejabat2 makin sukses kaya raya, kolusi, korupsi, nepotisme, mafia2 disegala lini makin menjadi2. POLITIK GENTONG BABI.!! Terafiliasi dgn Pimpinan Pusat yg kotor.! Saatnya REVOLUSI, GULUNG PEMERINTAHAN PRABOWO - JOKOWI !!",social_media_comment,0,human
sosmed_3583c2d4,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3583c2d4],social_media_comment,1,ChatGPT
sosmed_3583c2d4,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3583c2d4],social_media_comment,1,Claude
sosmed_3583c2d4,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3583c2d4],social_media_comment,1,Gemini
sosmed_4a754e38,"program efisiensi Prabowo hanya berlaku di pemerintahan tetapi tidak berlaku kepadanya sendiri,apa pendapatmu tentang pemborosan ini?",social_media_comment,0,human
sosmed_4a754e38,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4a754e38],social_media_comment,1,ChatGPT
sosmed_4a754e38,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4a754e38],social_media_comment,1,Claude
sosmed_4a754e38,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4a754e38],social_media_comment,1,Gemini
sosmed_01cb9ffa,100 Hari Kabinet Merah Putih.,social_media_comment,0,human
sosmed_01cb9ffa,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_01cb9ffa],social_media_comment,1,ChatGPT
sosmed_01cb9ffa,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_01cb9ffa],social_media_comment,1,Claude
sosmed_01cb9ffa,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_01cb9ffa],social_media_comment,1,Gemini
sosmed_5a1bfaf8,"Saya yakin Pak tidak butuh dia, Karena Pak bisa lakukan sendiri dari hasil evaluasi kinerja Menteri. Saya menunggu Pak melakukan Manuver yg signifikan karena hari ke hari kinerja Presiden diawasi Rakyat dan diharapkan membawa Perubahan yg Baik.",social_media_comment,0,human
sosmed_5a1bfaf8,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5a1bfaf8],social_media_comment,1,ChatGPT
sosmed_5a1bfaf8,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5a1bfaf8],social_media_comment,1,Claude
sosmed_5a1bfaf8,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5a1bfaf8],social_media_comment,1,Gemini
sosmed_e43f6ec3,Berikut capaian keberhasilan 100 hari kabinet merah putih di bawah kepemimpinan bapak prabowo,social_media_comment,0,human
sosmed_e43f6ec3,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e43f6ec3],social_media_comment,1,ChatGPT
sosmed_e43f6ec3,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e43f6ec3],social_media_comment,1,Claude
sosmed_e43f6ec3,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e43f6ec3],social_media_comment,1,Gemini
sosmed_1eee5b0a,"(Random) sungguh pelik masalah rencana evakuasi 1000 orang Gazan yang menderita luka parah, sakit, butuh pengobatan segera ini ke indonesia Jujur, sejak kebohongan terang2an kampanye kapal rumah sakit ke Gaza, sulit sekali obyektif ke pemerintahan sendiri Jika Qatar atau…",social_media_comment,0,human
sosmed_1eee5b0a,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1eee5b0a],social_media_comment,1,ChatGPT
sosmed_1eee5b0a,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1eee5b0a],social_media_comment,1,Claude
sosmed_1eee5b0a,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1eee5b0a],social_media_comment,1,Gemini
sosmed_bcf18118,Orang-orang Melayu di Thailand Selatan berontak bukan tanpa sebab. Mereka ini tertindas: - Kemiskinan dan pengangguran disana tinggi - Pemerintah Thai mengirim transmigran kesana - Lalu mereka dipaksa ikut budaya Thai dan berbahasa Thai.,social_media_comment,0,human
sosmed_bcf18118,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_bcf18118],social_media_comment,1,ChatGPT
sosmed_bcf18118,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_bcf18118],social_media_comment,1,Claude
sosmed_bcf18118,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_bcf18118],social_media_comment,1,Gemini
sosmed_ea9acf24,Pencapaian bersama 100 hari kabinet merah putih,social_media_comment,0,human
